uuid,event,distinct_id,session_id,timestamp,properties,elements_chain
18c78019328b5577b26129a556d5c05e,postcode_submitted,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:02:10+00:00,"{""postcode_area"":""urban""}",
bafe9e82e8d0534c8d64bf104c0b0c72,$pageview,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:02:18+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
daef9044dbd85f688636026d64562228,category_opened,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:02:50+00:00,"{""category"":""Groceries""}",
5b65d53b9b8b5472944df3f1ac503678,back_navigation,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:03:16+00:00,"{""reason"":""wrong_category""}",
cf46efe7510653c2801b3b562a66a7aa,restaurant_opened,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:03:45+00:00,"{""list_position"":1}",
f5f264dfd0705dc18b13bf8665ae4736,$pageview,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:03:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/example-restaurant"",""$pathname"":""/menu/example-restaurant""}",
6a1350d997c85e8b903c5dc9972d7d34,item_information_opened,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:04:28+00:00,"{""item_type"":""meal""}",
1bb481d914fe5aa2904e0a9121ece170,add_attempted,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:05:10+00:00,"{""required_options_missing"":true}",
6e073829b66b59dc811443fbf372b295,validation_error_shown,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:05:13+00:00,"{""error_type"":""required_option""}",
810eb75b56c057478a951dc181506735,session_abandoned,synthetic-user-cn-09,synthetic-session-cn-09,2026-08-13T01:05:45+00:00,"{""reason"":""confusing_flow""}",
fdb27df057e25c4ca5f35ec1af2339b3,$pageview,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:00:00+00:00,"{""$current_url"":""https://www.just-eat.co.uk/"",""$pathname"":""/""}",
0342641d89e05c35b413dbdae6ab688f,location_input_focused,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:00:22+00:00,"{""visit_number"":1}",
d7f7ef66b7a05a6aac76c19470710f71,postcode_submitted,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:00:45+00:00,"{""format"":""incomplete""}",
ba0d0d6f2a485250bbf75818fa79b8ee,validation_error_shown,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:00:48+00:00,"{""error_type"":""invalid_postcode""}",
a6299f4a0291532dbb9ceecbad37d65e,postcode_submitted,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:01:12+00:00,"{""format"":""with_extra_text""}",
4b268cbf9faa5850b8536db2cd2eab6f,validation_error_shown,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:01:15+00:00,"{""error_type"":""invalid_postcode""}",
ca324610c73652b3bd7151b79c17cf3f,help_opened,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:01:36+00:00,"{""topic"":""find_location""}",
7dfb9659fce45bde8c7d48216f7b2ce2,postcode_submitted,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:02:10+00:00,"{""postcode_area"":""urban""}",
2c7796c49e0f5098a7f6e0b4598fc998,$pageview,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:02:18+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
e1a3cde990ea5bfaa5595bd51df1bfe8,category_opened,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:02:50+00:00,"{""category"":""Groceries""}",
59faa0de3a4e51939346f3f84519a02c,back_navigation,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:03:16+00:00,"{""reason"":""wrong_category""}",
65dc3b37c3a65345824ea3489c246dd2,restaurant_opened,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:03:45+00:00,"{""list_position"":1}",
e6709664c3595f6ba7be51d96e1d0633,$pageview,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:03:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/example-restaurant"",""$pathname"":""/menu/example-restaurant""}",
a374cdae583d568684f039c2a8ff9d63,item_information_opened,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:04:28+00:00,"{""item_type"":""meal""}",
2efb7b785be252b09d2f1dd0a8a18a49,add_attempted,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:05:10+00:00,"{""required_options_missing"":true}",
cedfe599a5045561b45a18613510784c,validation_error_shown,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:05:13+00:00,"{""error_type"":""required_option""}",
0d2ae5508c4d53dea3a0ce2657fe2e37,help_opened,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:05:50+00:00,"{""topic"":""required_options""}",
1d26c210161b597d82429244a4471bb9,item_added,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:06:30+00:00,"{""item_type"":""meal""}",
774ca75022c954b4b91c54307cbd54cc,$pageview,synthetic-user-cn-10,synthetic-session-cn-10,2026-08-14T01:06:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/basket"",""$pathname"":""/basket""}",
392e5b46198b5d81ae21f158a9af88fd,$pageview,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:00:00+00:00,"{""$current_url"":""https://www.just-eat.co.uk/"",""$pathname"":""/""}",
95b1870fa79d57bab8f7db88b1aca9b4,location_input_focused,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:00:22+00:00,"{""visit_number"":1}",
6ea07a3c698b590c9df9779be4603154,postcode_submitted,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:00:45+00:00,"{""format"":""incomplete""}",
7da9e89ca0185264a82b50830e52d5d7,validation_error_shown,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:00:48+00:00,"{""error_type"":""invalid_postcode""}",
7a78c3d4602758e3a469c6b2426b15bf,postcode_submitted,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:01:12+00:00,"{""format"":""with_extra_text""}",
492d1cdad0065e1e814d1d9e65347420,validation_error_shown,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:01:15+00:00,"{""error_type"":""invalid_postcode""}",
bc7448d72f6357be9bf1d7090b5421e3,help_opened,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:01:36+00:00,"{""topic"":""find_location""}",
90967c94ad7c562db550f67111a3eff4,postcode_submitted,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:02:10+00:00,"{""postcode_area"":""urban""}",
501dba00e6e9507aa785053817f7c2da,$pageview,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:02:18+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
311727f17f4d58bba3bb38e300ba1474,category_opened,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:02:50+00:00,"{""category"":""Groceries""}",
54d296690ba05c8c92d343a93b70665b,back_navigation,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:03:16+00:00,"{""reason"":""wrong_category""}",
9cb5ac04e4b95a909bb8add246e2add5,restaurant_opened,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:03:45+00:00,"{""list_position"":1}",
ad4e79ba6b53560d9db7cecd23ef9de8,$pageview,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:03:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/example-restaurant"",""$pathname"":""/menu/example-restaurant""}",
6f8d47fa2a125206a1d89cb048986c8f,item_information_opened,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:04:28+00:00,"{""item_type"":""meal""}",
793aa3207e505baf9e2e67f134d5abe1,add_attempted,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:05:10+00:00,"{""required_options_missing"":true}",
a2f7a9fbee965424b5f3120f15ab6171,validation_error_shown,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:05:13+00:00,"{""error_type"":""required_option""}",
b32082a36a5d594f959a57adb8f4a092,session_abandoned,synthetic-user-cn-11,synthetic-session-cn-11,2026-08-15T01:05:45+00:00,"{""reason"":""confusing_flow""}",
d9f02f93f2b25d8c9cba9bad72eb1c44,$pageview,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:00:00+00:00,"{""$current_url"":""https://www.just-eat.co.uk/"",""$pathname"":""/""}",
334e4f41218554d58d5c7d5158578583,location_input_focused,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:00:22+00:00,"{""visit_number"":1}",
e669beb1bf5a54ed8ef813bd98327385,postcode_submitted,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:00:45+00:00,"{""format"":""incomplete""}",
7b0a48fed75d5045ad94a174e5301c2d,validation_error_shown,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:00:48+00:00,"{""error_type"":""invalid_postcode""}",
535bc7e6fe3a563d815f0e9e4c22000c,postcode_submitted,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:01:12+00:00,"{""format"":""with_extra_text""}",
d23ef0710c7d570db1206c7b559892d3,validation_error_shown,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:01:15+00:00,"{""error_type"":""invalid_postcode""}",
82c9ca9c1f835e4fade5efbef5b3df9b,help_opened,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:01:36+00:00,"{""topic"":""find_location""}",
5658c2fffd5d598182baba9668832ed2,postcode_submitted,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:02:10+00:00,"{""postcode_area"":""urban""}",
7079385c17a053e890e0739d164d2cd9,$pageview,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:02:18+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
c280202f2ddf50c881cd30fdaf0d3dc9,category_opened,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:02:50+00:00,"{""category"":""Groceries""}",
76a1edf0d7c25dac9c3b856038a41064,back_navigation,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:03:16+00:00,"{""reason"":""wrong_category""}",
821e25fbc9aa5a2b830eb7b3b6793aeb,restaurant_opened,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:03:45+00:00,"{""list_position"":1}",
de700143508a5306871fa3d4cfbe593d,$pageview,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:03:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/example-restaurant"",""$pathname"":""/menu/example-restaurant""}",
10259e7ace065a3b85bcf2ad8a2b0417,item_information_opened,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:04:28+00:00,"{""item_type"":""meal""}",
d933bc5c91a653a9b8e4088064420b76,add_attempted,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:05:10+00:00,"{""required_options_missing"":true}",
0bf38a751581547eab4869d8a592725c,validation_error_shown,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:05:13+00:00,"{""error_type"":""required_option""}",
cd37e5ce8ed153a59da53fae6d2d3ab8,help_opened,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:05:50+00:00,"{""topic"":""required_options""}",
ed6fcea2a5245977a866895d81b3c555,item_added,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:06:30+00:00,"{""item_type"":""meal""}",
fb32ce76b2be59f6ba73a6631186b11b,$pageview,synthetic-user-cn-12,synthetic-session-cn-12,2026-08-16T01:06:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/basket"",""$pathname"":""/basket""}",
cb3f5af08f8c5f56a8a5e0915de59c86,$pageview,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:00:00+00:00,"{""$current_url"":""https://www.just-eat.co.uk/"",""$pathname"":""/""}",
40cdf2f4ab7e5f50bf67c13cc2e71bb0,postcode_submitted,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:00:18+00:00,"{""postcode_area"":""urban""}",
55848a60791e578b96b46a2053e4881b,$pageview,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:00:23+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
cd4ff1ea6c2d56ce812379e81ee7919c,dietary_filter_selected,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:00:42+00:00,"{""filter_name"":""Vegan""}",
c0d0aa6eb0cd535b9d65614c9d7e258c,restaurant_compared,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:01:05+00:00,"{""comparison_count"":1}",
6f893709fc4354dc8a16e3a523f70c25,$pageview,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:01:26+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/plant-kitchen"",""$pathname"":""/menu/plant-kitchen""}",
5f5f870feccc516aa64b3098ad5b90db,allergen_information_opened,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:01:50+00:00,"{""allergen"":""peanuts""}",
f248acab9cc55611b5fe102b2cbec4b1,menu_item_viewed,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:02:25+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
07a929812bfe59acb4fab2d3f87d3680,restaurant_compared,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:03:01+00:00,"{""comparison_count"":2}",
2a465d9534475aaa9a287224b3ad751a,$pageview,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:03:30+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/green-pizza"",""$pathname"":""/menu/green-pizza""}",
87cf7211e48052f488f4faae04504640,allergen_information_opened,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:04:02+00:00,"{""allergen"":""peanuts""}",
64195e0893445d9fb59b09853c6e4114,item_added,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:04:35+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
799cecb334285d97afc842c47f34e8c6,$pageview,synthetic-user-dp-01,synthetic-session-dp-01,2026-08-04T19:04:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/checkout"",""$pathname"":""/checkout""}",
bd0599550f8755e8bb1c21ec8e548c26,$pageview,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:00:00+00:00,"{""$current_url"":""https://www.just-eat.co.uk/"",""$pathname"":""/""}",
000f3717ebb156c8b89747c691e8e94e,postcode_submitted,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:00:18+00:00,"{""postcode_area"":""urban""}",
9e592f063a33581c8b1e2719f78df002,$pageview,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:00:23+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
2ef80f9298555b679e7e48ff0196b306,dietary_filter_selected,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:00:42+00:00,"{""filter_name"":""Vegan""}",
383ba705e24d54f8b19966836dd1fa8c,restaurant_compared,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:01:05+00:00,"{""comparison_count"":1}",
b869c18218805e39b021c93bd68a9342,$pageview,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:01:26+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/plant-kitchen"",""$pathname"":""/menu/plant-kitchen""}",
4b17f061412d5450aaa4f6820252e234,allergen_information_opened,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:01:50+00:00,"{""allergen"":""peanuts""}",
9107f14d09685e11a30013fab956e516,menu_item_viewed,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:02:25+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
027cd1c27ea058e58f87a4ff4c9db9d9,restaurant_compared,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:03:01+00:00,"{""comparison_count"":2}",
952f4b05187c5d6ebdc977b40800ffaf,$pageview,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:03:30+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/green-pizza"",""$pathname"":""/menu/green-pizza""}",
4bd52788df8053368f22d6e44274388d,allergen_information_opened,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:04:02+00:00,"{""allergen"":""peanuts""}",
19cff2449627540b995d7df0a8932cfc,item_added,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:04:35+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
6cec094dc7b1598ca4614e232180de3a,$pageview,synthetic-user-dp-02,synthetic-session-dp-02,2026-08-05T19:04:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/checkout"",""$pathname"":""/checkout""}",
9f581607896053478ae1c0f1824d5ace,$pageview,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:00:00+00:00,"{""$current_url"":""https://www.just-eat.co.uk/"",""$pathname"":""/""}",
cce7e8301f46578c9311176433cbbe28,postcode_submitted,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:00:18+00:00,"{""postcode_area"":""urban""}",
a740f39a789b5251af06cfa55ef50aa5,$pageview,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:00:23+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
99b891ba90d25f03b5aefbc1e78f5349,dietary_filter_selected,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:00:42+00:00,"{""filter_name"":""Vegan""}",
0ea686964f49528a93b80ef808eeafcf,restaurant_compared,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:01:05+00:00,"{""comparison_count"":1}",
1d70a6140dcf5f318f97b64e88ed08fc,$pageview,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:01:26+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/plant-kitchen"",""$pathname"":""/menu/plant-kitchen""}",
62bbf29ad77455c78a7402bfccb4a421,allergen_information_opened,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:01:50+00:00,"{""allergen"":""peanuts""}",
679325b90ec05795a2d1d6a461d3bbf8,menu_item_viewed,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:02:25+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
48ee2590c40b537d923e1147ae66555c,restaurant_compared,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:03:01+00:00,"{""comparison_count"":2}",
31067318bacf5a1c9ccb8e9a07f98f1c,$pageview,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:03:30+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/green-pizza"",""$pathname"":""/menu/green-pizza""}",
ba7805523b69504587470fc5cb60254b,allergen_information_opened,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:04:02+00:00,"{""allergen"":""peanuts""}",
8e4f57b1805354f6b15b9144d4fcab85,item_added,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:04:35+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
db6ed8c2717e580f9435276bbb20d387,$pageview,synthetic-user-dp-03,synthetic-session-dp-03,2026-08-06T19:04:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/checkout"",""$pathname"":""/checkout""}",
3c14de6bc1975c8c88e1ff8cf65abf13,$pageview,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:00:00+00:00,"{""$current_url"":""https://www.just-eat.co.uk/"",""$pathname"":""/""}",
43d9541bd0b359a6851117e98aa873fd,postcode_submitted,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:00:18+00:00,"{""postcode_area"":""urban""}",
921cdb67d29c51f6a8199c6935e3ea1f,$pageview,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:00:23+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
7b6ba0c0678753158eeb9abd874a7bf7,dietary_filter_selected,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:00:42+00:00,"{""filter_name"":""Vegan""}",
1ef0031c2043589a8886a78dfde68f23,restaurant_compared,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:01:05+00:00,"{""comparison_count"":1}",
293024cec040541ba755397ee36d2146,$pageview,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:01:26+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/plant-kitchen"",""$pathname"":""/menu/plant-kitchen""}",
6401d369d0b85d4ebae37d1a85d231af,allergen_information_opened,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:01:50+00:00,"{""allergen"":""peanuts""}",
76c9227fba3e5bc69038a7fe1f984f04,menu_item_viewed,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:02:25+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
88e6754347fe5c51b416d39768f4aed4,restaurant_compared,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:03:01+00:00,"{""comparison_count"":2}",
c73308524cab5fb68ffd1c7229890ad2,$pageview,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:03:30+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/green-pizza"",""$pathname"":""/menu/green-pizza""}",
d3930e9923c5513fa5b7d398d7e780ca,allergen_information_opened,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:04:02+00:00,"{""allergen"":""peanuts""}",
b80ea67299785144be008ae23a5947e7,item_added,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:04:35+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
f98f64ed25db5e55b8954f55f9ac8ca1,$pageview,synthetic-user-dp-04,synthetic-session-dp-04,2026-08-07T19:04:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/checkout"",""$pathname"":""/checkout""}",
6dafa4a54a5c5daa8287bccb27952c72,$pageview,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:00:00+00:00,"{""$current_url"":""https://www.just-eat.co.uk/"",""$pathname"":""/""}",
f82b1fb44b72531d90f414295ed9bf6d,postcode_submitted,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:00:18+00:00,"{""postcode_area"":""urban""}",
07e21b406a3a5cc09d5f79a1ace6edcd,$pageview,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:00:23+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
248e898d7bd150faa319fb044e5b859e,dietary_filter_selected,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:00:42+00:00,"{""filter_name"":""Vegan""}",
e39d3c005050580aa289f5e15713fdc1,restaurant_compared,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:01:05+00:00,"{""comparison_count"":1}",
66e438dd40635d9abef4fe94a02e7384,$pageview,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:01:26+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/plant-kitchen"",""$pathname"":""/menu/plant-kitchen""}",
e3da8459033353248645e142ca021783,allergen_information_opened,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:01:50+00:00,"{""allergen"":""peanuts""}",
b7ac999e66fc5507802ac6d6cd89a39e,menu_item_viewed,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:02:25+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
a10a620cb75e5d7b930f524b30dc08ec,restaurant_compared,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:03:01+00:00,"{""comparison_count"":2}",
25485b6813b650b0aa226793593e11c2,$pageview,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:03:30+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/green-pizza"",""$pathname"":""/menu/green-pizza""}",
4c5cd8a1d6885a33b4a627eee4b2f52c,allergen_information_opened,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:04:02+00:00,"{""allergen"":""peanuts""}",
5ae4f9b3187f57e7a6f1f93af79bff11,item_added,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:04:35+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
be63fca835cf5d1a88e2e396acaab256,$pageview,synthetic-user-dp-05,synthetic-session-dp-05,2026-08-08T19:04:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/checkout"",""$pathname"":""/checkout""}",
84bbe0de3303531581b0b7c4ec67a09b,$pageview,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:00:00+00:00,"{""$current_url"":""https://www.just-eat.co.uk/"",""$pathname"":""/""}",
81d46570e7f05bc985515303e627f01d,postcode_submitted,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:00:18+00:00,"{""postcode_area"":""urban""}",
8f1c7fc0a89b5adc88bb44f1a6f0768c,$pageview,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:00:23+00:00,"{""$current_url"":""https://www.just-eat.co.uk/area/ec1a-1bb"",""$pathname"":""/area/ec1a-1bb""}",
457f0a6d301a5a50aae058f7caa8fb1c,dietary_filter_selected,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:00:42+00:00,"{""filter_name"":""Vegan""}",
2ffea155e1aa512ebbe961a934655e30,restaurant_compared,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:01:05+00:00,"{""comparison_count"":1}",
f33412d4be9650d58a022f634ac0171e,$pageview,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:01:26+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/plant-kitchen"",""$pathname"":""/menu/plant-kitchen""}",
c9d1215b21905e16806ef6d313d63303,allergen_information_opened,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:01:50+00:00,"{""allergen"":""peanuts""}",
2ebfb244810b5c95af5cea70a9f2a070,menu_item_viewed,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:02:25+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
af1ed604b28b562bb6e066049b145485,restaurant_compared,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:03:01+00:00,"{""comparison_count"":2}",
fb5a7153a9035b9d9d78c4a4e5f401d2,$pageview,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:03:30+00:00,"{""$current_url"":""https://www.just-eat.co.uk/menu/green-pizza"",""$pathname"":""/menu/green-pizza""}",
08b079587a3f569f8a7de78942583057,allergen_information_opened,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:04:02+00:00,"{""allergen"":""peanuts""}",
1bbfb5a72d4d52b2bb27734425d5511d,item_added,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:04:35+00:00,"{""dietary_tag"":""vegan"",""item_type"":""pizza""}",
b7291c1b287f5bf697ed5079a6c71c0a,$pageview,synthetic-user-dp-06,synthetic-session-dp-06,2026-08-09T19:04:50+00:00,"{""$current_url"":""https://www.just-eat.co.uk/checkout"",""$pathname"":""/checkout""}",
